job,model,dataset,src_layer,tgt_layer,sdc_group,rows,semantic_groups,finite_rows,non_finite_rows,non_finite_rate,mean_cos_sim,median_cos_sim,std_cos_sim,q25_cos_sim,q75_cos_sim,mean_ci95_low,mean_ci95_high,evidence
internvl3_vqav2,InternVL3-8B,VQAv2,12,13,non_significant_sdc,1239,123,1239,0,0.0,0.6681939071804267,0.6857288479804993,0.09207654982687827,0.6241097450256348,0.7326683104038239,0.6539414289001297,0.681441029600143,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,12,13,significant_sdc,465,111,318,147,0.31612903225806455,0.4253780456997876,0.481091033667326,0.182163616663656,0.4012607540935278,0.521495059132576,0.4040635450704434,0.44462678536640793,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,13,14,non_sdc,5786,133,5786,0,0.0,0.6633466184448298,0.6700640618801117,0.07040100101493146,0.6168481633067131,0.7152473479509354,0.6577826469837311,0.6692461492418811,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,13,14,non_significant_sdc,1239,123,1239,0,0.0,0.6561366513407548,0.6631108820438385,0.07288795203997728,0.6066351309418678,0.7091950178146362,0.6471745499223922,0.6645664427924362,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,13,14,significant_sdc,465,110,309,156,0.3354838709677419,0.43286205464702787,0.5127243399620056,0.21498531080176467,0.44552600383758545,0.5445322841405869,0.4047721083888746,0.4581377567664128,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,14,15,non_sdc,5786,133,5786,0,0.0,0.6922253740946912,0.7052204981446266,0.07123659406912554,0.6455397568643093,0.7453028373420238,0.6846435013590634,0.699042199282586,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,14,15,non_significant_sdc,1239,123,1239,0,0.0,0.7042616517963286,0.7123122662305832,0.06563147021396427,0.6681016758084297,0.7529926970601082,0.6952426746672642,0.7125339044342938,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,14,15,significant_sdc,465,109,304,161,0.3462365591397849,0.35493941499219533,0.40212463587522507,0.188416348662018,0.32142765913158655,0.4571413155645132,0.3305581802658457,0.3794908899587589,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,15,16,non_sdc,5786,133,5786,0,0.0,0.6207302511118241,0.6323316842317581,0.08594445452022942,0.5693831313401461,0.6798177324235439,0.6115265315578555,0.6295363509867854,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,15,16,non_significant_sdc,1239,123,1239,0,0.0,0.6260046733707142,0.6381194889545441,0.08283164012908835,0.5837604478001595,0.681926816701889,0.6140667583705559,0.6373696828521481,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,15,16,significant_sdc,465,109,289,176,0.378494623655914,0.3492482884132036,0.4382491037249565,0.26950009998498414,0.3019786700606346,0.5272467583417892,0.3149742989785643,0.38075384890069297,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,16,17,non_sdc,5786,133,5786,0,0.0,0.6397755488227498,0.6502742171287537,0.09722366177177227,0.5831509120762348,0.7135028839111328,0.6303335124958788,0.6487779562707514,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,16,17,non_significant_sdc,1239,123,1239,0,0.0,0.6493078371385131,0.6585910245776176,0.09102893601378695,0.5941278599202633,0.7176444754004478,0.6369070543485088,0.6605989141574728,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,16,17,significant_sdc,465,106,275,190,0.4086021505376344,0.30786115225404503,0.3692067041993141,0.2112685511621853,0.23693048302084208,0.4311060272157192,0.2793144495278183,0.3354185770179087,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,17,18,non_sdc,5786,133,5786,0,0.0,0.6413975036089787,0.6496151573956013,0.08355651637256536,0.5918610394001007,0.7020250260829926,0.6341081841305121,0.649208865242436,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,17,18,non_significant_sdc,1239,123,1239,0,0.0,0.6465230304101381,0.6536857485771179,0.07398643380914581,0.592790000140667,0.7062789797782898,0.6372102599345223,0.6566436087332171,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,17,18,significant_sdc,465,103,257,208,0.4473118279569892,0.33784170705709127,0.3523104749619961,0.14728435600736217,0.29697883129119873,0.404739648103714,0.318689944128182,0.35536805596520626,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,18,19,non_sdc,5786,133,5786,0,0.0,0.6970699473705582,0.702678494155407,0.0700103463794839,0.6567137390375137,0.7481600865721703,0.6898367263817968,0.7050046509343736,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,18,19,non_significant_sdc,1239,123,1239,0,0.0,0.7071186340232835,0.7146518379449844,0.07085750363506746,0.6678392812609673,0.7545369043946266,0.6963766217457639,0.7176849208707479,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,18,19,significant_sdc,465,101,242,223,0.4795698924731183,0.319234858497595,0.36706862412393093,0.1899482181130099,0.09371406864374876,0.4363859537988901,0.29390972900233814,0.34387495381024413,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,19,20,non_sdc,5786,133,5786,0,0.0,0.5737473620299792,0.5848909243941307,0.10340609564800986,0.5132657010108232,0.6491423845291138,0.5639922682338021,0.5829033575929402,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,19,20,non_significant_sdc,1239,123,1239,0,0.0,0.5763518504356429,0.5847688317298889,0.09820176172098967,0.5161443091928959,0.646433413028717,0.5633457483435921,0.5893751611776905,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,19,20,significant_sdc,465,98,225,240,0.5161290322580645,0.22235040946259957,0.2328246384859085,0.1873121820176069,0.07566835917532444,0.33925750106573105,0.19260767283514701,0.2521569427844799,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,20,21,non_sdc,5786,133,5786,0,0.0,0.5628264050741931,0.574628084897995,0.1125374215453881,0.5019121430814266,0.6467199772596359,0.5532730501738242,0.5722772620793982,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,20,21,non_significant_sdc,1239,123,1239,0,0.0,0.5579989767258294,0.5819502174854279,0.12458203489713066,0.5007364526391029,0.6445367336273193,0.5382699647206803,0.57551144518534,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,20,21,significant_sdc,465,99,221,244,0.5247311827956989,0.44848082166868874,0.49882617220282555,0.16200653230894696,0.3945448398590088,0.5698007643222809,0.42672616944010516,0.4696197862793085,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,21,22,non_sdc,5786,133,5786,0,0.0,0.4961076266067267,0.4990490674972534,0.08924663753199509,0.4387069921940565,0.5595945008099079,0.4884347771011029,0.5036928395801974,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,21,22,non_significant_sdc,1239,123,1239,0,0.0,0.4892106203684062,0.5009418204426765,0.09956126127785836,0.43236291222274303,0.5610754266381264,0.4736520047842544,0.5044751034437785,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,21,22,significant_sdc,465,97,212,253,0.5440860215053763,0.24526927243909394,0.24888307321816683,0.14698791550308793,0.13162214402109385,0.33597296476364136,0.22184231977851293,0.26684638758890844,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,22,23,non_sdc,5786,133,5786,0,0.0,0.6383079141005777,0.650382786989212,0.08047923189197193,0.5896468013525009,0.6972570046782494,0.6300880282431744,0.6457030210199506,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,22,23,non_significant_sdc,1239,123,1239,0,0.0,0.6292792647247164,0.642423614859581,0.0883487018732614,0.585089661180973,0.6870526298880577,0.6155250004323416,0.6415466237835188,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,22,23,significant_sdc,465,96,200,265,0.5698924731182795,0.44345520732109434,0.46866999566555023,0.1393520586038728,0.3690898520871997,0.5236574076116085,0.4203682101358984,0.4648266916763863,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,23,24,non_sdc,5786,133,5786,0,0.0,0.5907222599698462,0.5965829379856586,0.08297901271277112,0.5372150279581547,0.6517099961638451,0.5826168113075788,0.5984357630114752,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,23,24,non_significant_sdc,1239,123,1239,0,0.0,0.5908295276737904,0.5979540795087814,0.07944688602344033,0.5365431606769562,0.6469225883483887,0.57927832950622,0.601436221375798,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,23,24,significant_sdc,465,92,182,283,0.6086021505376344,0.4726281871092966,0.5114837400615215,0.14852685200670426,0.4167382176965475,0.5705495104193687,0.4497504181756408,0.49395168013725305,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,24,25,non_sdc,5786,133,5786,0,0.0,0.6282566976335932,0.6337062194943428,0.07702154068341711,0.5789283737540245,0.6866668090224266,0.6200650932859689,0.6359061217983902,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,24,25,non_significant_sdc,1239,123,1239,0,0.0,0.6226551516148426,0.633906751871109,0.08290451394618008,0.5636752471327782,0.6845342963933945,0.6104810759704687,0.6343596074624107,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,24,25,significant_sdc,465,85,168,297,0.6387096774193548,0.5506328297002862,0.6377274878323078,0.19282759713103134,0.4814001563936472,0.6862572506070137,0.5238004006676449,0.5774128631090761,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,25,26,non_sdc,5786,133,5786,0,0.0,0.749623298676568,0.7572691738605499,0.07282781844555307,0.702013561502099,0.8017115518450737,0.7416053816588787,0.7573300667776727,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,25,26,non_significant_sdc,1239,123,1239,0,0.0,0.7497554609493395,0.7512067556381226,0.0787021920630035,0.6994875520467758,0.8113226890563965,0.7364657315372689,0.7622924120997907,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,25,26,significant_sdc,465,85,157,308,0.6623655913978495,0.3959353260242137,0.4185093678534031,0.2047755614736604,0.3059310242533684,0.5232459381222725,0.3644456914606943,0.4256117282745153,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,26,27,non_sdc,5786,133,5786,0,0.0,0.9596094606448203,0.9674400612711906,0.03226884546760722,0.9584002196788788,0.9732277579605579,0.9566595701474455,0.9622563760321059,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,26,27,non_significant_sdc,1239,123,1239,0,0.0,0.9566871584269058,0.9673768877983093,0.0459654926167643,0.9578277543187141,0.974064789712429,0.949988416591896,0.9624141162629711,adequate
internvl3_vqav2,InternVL3-8B,VQAv2,26,27,significant_sdc,465,73,136,329,0.7075268817204301,0.5810176085163702,0.6157400906085968,0.2555387512247983,0.6095352955162525,0.6291691847145557,0.5347644553198316,0.6252586616824579,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,0,1,non_sdc,7249,375,7249,0,0.0,0.9569052653771332,0.97502501308918,0.04856196018816458,0.9576920568943024,0.9815244078636169,0.952845869067244,0.9606876013983187,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,0,1,non_significant_sdc,68,42,68,0,0.0,0.9316026379956919,0.95375095307827,0.0527556812183712,0.8859078548848629,0.9667922407388687,0.9107882493363352,0.9497994136983081,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,0,1,significant_sdc,183,69,73,110,0.6010928961748634,0.2226570741662577,0.11535003874450922,0.2583688527384254,0.09531621262431145,0.16213521175086498,0.16864368784331277,0.285299875869474,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,1,2,non_sdc,7249,375,7249,0,0.0,0.9502403896745484,0.9760317355394363,0.0621195086353838,0.9441201090812683,0.9818320721387863,0.945376778835411,0.9548856248244367,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,1,2,non_significant_sdc,68,42,68,0,0.0,0.8951962506946396,0.9081588014960289,0.07860406968957696,0.8358961045742035,0.9698889292776585,0.8664571749445171,0.9244863137562508,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,1,2,significant_sdc,183,66,70,113,0.6174863387978142,0.44346220142074994,0.39899367094039917,0.16816198049901268,0.3763659708201885,0.42532249353826046,0.40668020421178186,0.48580422145542596,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,2,3,non_sdc,7249,375,7249,0,0.0,0.960687353620503,0.9757873713970184,0.03838689668960226,0.9512425065040588,0.9812113046646118,0.957352551677278,0.9636752261777777,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,2,3,non_significant_sdc,68,42,68,0,0.0,0.9150605130502406,0.9358550012111664,0.07283042686662924,0.8830533176660538,0.9673377647995949,0.8909053867760132,0.9368670230783108,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,2,3,significant_sdc,183,66,70,113,0.6174863387978142,0.6054289775235312,0.5896036028862,0.1279622263441694,0.5473345294594765,0.6215137932449579,0.577780381818985,0.6371003238963229,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,3,4,non_sdc,7249,375,7249,0,0.0,0.9643877903251761,0.9775002300739288,0.03368445373780737,0.9560680389404297,0.9840514808893204,0.9616448944893282,0.9669887783720629,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,3,4,non_significant_sdc,68,42,68,0,0.0,0.9285444426624214,0.9347937628626823,0.05482806780617991,0.892607007175684,0.9706105813384056,0.9090197942582832,0.945300432795602,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,3,4,significant_sdc,183,63,67,116,0.6338797814207651,0.5046245495774853,0.4672284722328186,0.16364844120821187,0.42578610219061375,0.5016315206885338,0.4675444366640182,0.5461773044605565,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,4,5,non_sdc,7249,375,7249,0,0.0,0.9450094083733227,0.9633720914522806,0.05138425950384639,0.9320846796035767,0.9765581786632538,0.9407830427055488,0.9489394265811819,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,4,5,non_significant_sdc,68,42,68,0,0.0,0.9027938417652074,0.8986067920923233,0.06593056243645172,0.8665110170841217,0.9641352854669094,0.878005104511386,0.9261658131903144,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,4,5,significant_sdc,183,59,63,120,0.6557377049180328,0.5426527323378694,0.5043824687600136,0.18510453054293546,0.4630782166495919,0.609358262270689,0.4955032217981461,0.5883694483867901,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,5,6,non_sdc,7249,375,7249,0,0.0,0.9548459737484344,0.9698815941810608,0.04438511967391645,0.9429368376731873,0.9796633124351501,0.9510628214493966,0.9582908768391416,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,5,6,non_significant_sdc,68,42,68,0,0.0,0.9193758721299031,0.9328346699476242,0.0616511037986576,0.897931769490242,0.9668400771915913,0.8972876168602694,0.9366970042075886,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,5,6,significant_sdc,183,57,60,123,0.6721311475409837,0.5792479874410977,0.5456048119813204,0.19135103012614407,0.5131959458813071,0.6345440950244665,0.5292470230878908,0.6263211000781241,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,6,7,non_sdc,7249,375,7249,0,0.0,0.9397033573272048,0.951291024684906,0.04651008165625317,0.9256716668605804,0.969343364238739,0.9360509553393944,0.9430859986098049,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,6,7,non_significant_sdc,68,42,68,0,0.0,0.897226889289039,0.9122403264045715,0.08672193430593883,0.8776926696300507,0.95034996047616,0.8681248880610631,0.9185349869515503,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,6,7,significant_sdc,183,56,59,124,0.6775956284153005,0.6257174040025132,0.6164819598197937,0.17181360028325934,0.5880375169217587,0.7120169475674629,0.5809507144885344,0.6691691667687656,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,7,8,non_sdc,7249,375,7249,0,0.0,0.9316837113320994,0.9450624883174896,0.05097471905123126,0.9163626432418823,0.9631174206733704,0.9275436445473517,0.9356283415138871,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,7,8,non_significant_sdc,68,42,68,0,0.0,0.8908632364781464,0.9036645963788033,0.08175892677301885,0.8722164481878281,0.9393350556492805,0.8629993539992377,0.9109536874453168,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,7,8,significant_sdc,183,55,58,125,0.6830601092896175,0.5422712283867315,0.5286804027855396,0.20535367351736716,0.49600061122328043,0.5990291126072407,0.48826248374851494,0.5963574141103754,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,8,9,non_sdc,7249,375,7249,0,0.0,0.937010592210017,0.9537637233734131,0.05236077278365662,0.9274618625640869,0.966520830988884,0.9325022625638039,0.9410899024946685,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,8,9,non_significant_sdc,68,42,68,0,0.0,0.8859174887047094,0.8968508914113045,0.081592217379363,0.8535298109054565,0.940611083060503,0.8569599662419988,0.9104129242988777,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,8,9,significant_sdc,183,53,56,127,0.6939890710382514,0.5327723955768826,0.49391736928373575,0.20272154461475325,0.47155723348259926,0.6330032087862492,0.4806958407297794,0.5872899705333556,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,9,10,non_sdc,7249,375,7249,0,0.0,0.9434912252144939,0.9557938724756241,0.04057171024804477,0.9333614110946655,0.9683496803045273,0.9401854612149337,0.9466135795386075,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,9,10,non_significant_sdc,68,42,68,0,0.0,0.9140266427660689,0.9277751743793488,0.05015186135332006,0.8831681422889233,0.9450214505195618,0.8968786657541649,0.9287321316350835,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,9,10,significant_sdc,183,51,54,129,0.7049180327868853,0.6309659056779411,0.6185044758021832,0.17491221133829427,0.5772642344236374,0.6849772483110428,0.5836071786161323,0.6800647945074804,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,10,11,non_sdc,7249,375,7249,0,0.0,0.9016545020729398,0.9166266322135925,0.0516764214628334,0.8827041983604431,0.9357278347015381,0.8974414529412312,0.905560570090907,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,10,11,non_significant_sdc,68,42,68,0,0.0,0.8758315855965895,0.8778873533010483,0.07080355021315671,0.84302768856287,0.9273847863078117,0.8529671019753016,0.8969055502003904,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,10,11,significant_sdc,183,50,53,130,0.7103825136612022,0.4100359180889461,0.34690021350979805,0.21024784308174746,0.2971482053399086,0.45330671966075897,0.3556977631860272,0.467979932397216,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,11,12,non_sdc,7249,375,7249,0,0.0,0.9074413735953458,0.9207172244787216,0.055815813536643256,0.8880361169576645,0.943874180316925,0.9023977290320563,0.9120575460782238,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,11,12,non_significant_sdc,68,42,68,0,0.0,0.8705856264294947,0.8804046586155891,0.07064660514346434,0.8341041877865791,0.9090783298015594,0.8449479462032048,0.8906382995854403,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,11,12,significant_sdc,183,50,53,130,0.7103825136612022,0.4671264661230006,0.42693202942609787,0.18582966932671277,0.4007788598537445,0.48990296199917793,0.4199832849992032,0.520435292876354,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,12,13,non_sdc,7249,375,7249,0,0.0,0.9214922157136148,0.9370619356632233,0.05341571416707149,0.8966311067342758,0.9586989680926005,0.9167244429373876,0.9258762600824949,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,12,13,non_significant_sdc,68,42,68,0,0.0,0.8675827425630653,0.8909293934702873,0.09173692518840713,0.8496683686971664,0.9221745207905769,0.8367468156984518,0.8925289453866904,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,12,13,significant_sdc,183,50,52,131,0.7158469945355191,0.4365369493786532,0.36104824393987656,0.21343174516637808,0.3367728441953659,0.5042971931397915,0.3808082877414698,0.49877645279173555,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,13,14,non_sdc,7249,375,7249,0,0.0,0.9236339334106096,0.9392645806074142,0.050718433104946774,0.901569664478302,0.9587956666946411,0.9197416438239086,0.9274620532657643,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,13,14,non_significant_sdc,68,42,68,0,0.0,0.8602530434727669,0.8959073200821877,0.08654804984153505,0.8403566963970661,0.9090993143618107,0.8273625507823253,0.8872294654801449,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,13,14,significant_sdc,183,48,50,133,0.7267759562841529,0.40298098023049533,0.33634220995008945,0.22471703179314406,0.2969260988757014,0.4244212880730629,0.34364028844608124,0.46699970763301313,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,14,15,non_sdc,7249,375,7249,0,0.0,0.942417019236859,0.9585771560668945,0.046158773991167676,0.9226534962654114,0.9722320636113485,0.9387482325312723,0.9458427305706821,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,14,15,non_significant_sdc,68,42,68,0,0.0,0.8774554617702961,0.9104453548789024,0.09610064891484979,0.8654974550008774,0.9425607733428478,0.8268224393706288,0.913769668026738,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,14,15,significant_sdc,183,48,50,133,0.7267759562841529,0.5360837822221219,0.506757203489542,0.19680617510463297,0.45211177319288254,0.5820065177977085,0.4817676150434879,0.5928515659597683,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,15,16,non_sdc,7249,375,7249,0,0.0,0.9415854812247395,0.9558948576450348,0.04681170012562533,0.9307405650615692,0.9698700308799744,0.9373571024648109,0.9453443017071294,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,15,16,non_significant_sdc,68,42,68,0,0.0,0.8960774474065093,0.9180992841720581,0.07534884301168096,0.8816155605018139,0.933836180716753,0.8713390965692931,0.9177549483098028,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,15,16,significant_sdc,183,47,49,134,0.7322404371584699,0.497586561457197,0.4604714438319206,0.20800171090897507,0.4112749248743057,0.5368476212024689,0.44033129605176125,0.5572200570845453,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,16,17,non_sdc,7249,375,7249,0,0.0,0.9134806838970395,0.9352032542228699,0.06725464974790966,0.8906881213188171,0.9552826484044393,0.9078466517607618,0.9187702823193296,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,16,17,non_significant_sdc,68,42,68,0,0.0,0.8427584369064254,0.8801853284239769,0.11753304831262719,0.84193941578269,0.9107535965740681,0.7957567794398676,0.8795510947131896,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,16,17,significant_sdc,183,45,47,136,0.7431693989071038,0.3909164180364856,0.32296282052993774,0.20848204124845807,0.2833187337964773,0.4058409743010998,0.33546793523652424,0.4525048314554822,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,17,18,non_sdc,7249,375,7249,0,0.0,0.9378086215738797,0.9558742046356201,0.05527309632695667,0.9236091375350952,0.9731319546699524,0.9335098968081578,0.9419252680516282,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,17,18,non_significant_sdc,68,42,68,0,0.0,0.8693634738378665,0.9120052084326744,0.10402684575011763,0.8454016074538231,0.938147284090519,0.8234865595528217,0.9057662407484124,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,17,18,significant_sdc,183,44,46,137,0.7486338797814207,0.5736912857872717,0.5871020220220089,0.20528587716898405,0.5399653986096382,0.6538256406784058,0.511770516808737,0.630229583634955,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,18,19,non_sdc,7249,375,7249,0,0.0,0.9263395649000392,0.945824533700943,0.0598884693425178,0.9058880805969238,0.963925689458847,0.9215657068767191,0.9307924620231584,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,18,19,non_significant_sdc,68,42,68,0,0.0,0.8337047390420648,0.8875929638743401,0.13561896817443247,0.8269338719546795,0.9077792204916477,0.7712602909945275,0.8813519002662092,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,18,19,significant_sdc,183,40,42,141,0.7704918032786885,0.5221813864828575,0.47890157625079155,0.17313261917710543,0.42217875085771084,0.5759437419474125,0.4721457571359124,0.577056614011147,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,19,20,non_sdc,7249,375,7249,0,0.0,0.9347702013274283,0.9506750504175822,0.04704035416809289,0.9174780249595642,0.9652040004730225,0.9309138882015504,0.9385126882357684,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,19,20,non_significant_sdc,68,42,68,0,0.0,0.8744942677371642,0.9045615047216415,0.08683559847197268,0.8642812334001064,0.9292207956314087,0.8331151211242799,0.9066354421622258,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,19,20,significant_sdc,183,39,41,142,0.7759562841530054,0.6082076430093588,0.6045447885990143,0.18106635164549242,0.5350815877318382,0.6951448768377304,0.550751119100883,0.6637143546284926,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,20,21,non_sdc,7249,375,7249,0,0.0,0.9167367473985375,0.9340436458587646,0.05999843446580985,0.8944233506917953,0.9570024609565735,0.91194592155205,0.9212892949832872,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,20,21,non_significant_sdc,68,42,68,0,0.0,0.8170459335669875,0.8694501891732216,0.12248423515849785,0.7960882373154163,0.8932962715625763,0.7687808152743051,0.8566873713278058,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,20,21,significant_sdc,183,38,39,144,0.7868852459016393,0.5600140404481536,0.5320357456803322,0.17665292522446482,0.4695983184501529,0.6146058682352304,0.5041096708625376,0.6169617276917994,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,21,22,non_sdc,7249,375,7249,0,0.0,0.9318331737775238,0.9496877789497375,0.05592110367133351,0.9156445413827896,0.9655494093894958,0.9274301622576416,0.935900584614442,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,21,22,non_significant_sdc,68,42,68,0,0.0,0.8522195831927306,0.8908406347036362,0.11424573227335777,0.8377317488193512,0.9378511570394039,0.8040537558877069,0.8908317010535188,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,21,22,significant_sdc,183,35,36,147,0.8032786885245902,0.6647456888523366,0.7143647894263268,0.20068140234022586,0.6169653870165348,0.7679842300713062,0.5992258562146708,0.7243659649376891,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,22,23,non_sdc,7249,375,7249,0,0.0,0.9274072660689201,0.9517906904220581,0.06873773823927043,0.9159413874149323,0.9656074941158295,0.922347632516218,0.9322808701225734,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,22,23,non_significant_sdc,68,42,68,0,0.0,0.8234465015942559,0.8752196133136749,0.14406041145083118,0.7855567000806332,0.915837399661541,0.7649570446091072,0.8710151505184343,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,22,23,significant_sdc,183,32,33,150,0.819672131147541,0.6083525436168368,0.6062447279691696,0.19063473284472976,0.5248710662126541,0.6721704602241516,0.5452785153624248,0.6730033500876743,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,23,24,non_sdc,7249,375,7249,0,0.0,0.9149234015111727,0.931572750210762,0.05864076338387113,0.9013133347034454,0.950076699256897,0.9102356117205941,0.9194472285823566,adequate
llava15_earthvqa,LLaVA-1.5-7B,EarthVQA,23,24,non_significant_sdc,68,42,68,0,0.0,0.838726220323759,0.8890880569815636,0.1196097562962684,0.8191054500639439,0.9151593893766403,0.7923619024156193,0.8769216155980056,adequate
