job,model,dataset,metric,src_layer,tgt_layer,sdc_group,rows,finite_rows,non_finite_rows,non_finite_rate
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,8,9,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,8,9,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,8,9,significant_sdc,433,344,89,0.20554272517321015
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,9,10,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,9,10,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,9,10,significant_sdc,433,335,98,0.2263279445727483
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,10,11,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,10,11,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,10,11,significant_sdc,433,322,111,0.25635103926097
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,11,12,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,11,12,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,11,12,significant_sdc,433,314,119,0.2748267898383372
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,12,13,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,12,13,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,12,13,significant_sdc,433,300,133,0.3071593533487298
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,13,14,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,13,14,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,13,14,significant_sdc,433,294,139,0.3210161662817552
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,14,15,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,14,15,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,14,15,significant_sdc,433,280,153,0.3533487297921478
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,15,16,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,15,16,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,15,16,significant_sdc,433,275,158,0.36489607390300227
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,16,17,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,16,17,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,16,17,significant_sdc,433,252,181,0.418013856812933
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,17,18,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,17,18,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,17,18,significant_sdc,433,241,192,0.4434180138568129
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,18,19,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,18,19,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,18,19,significant_sdc,433,233,200,0.4618937644341802
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,19,20,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,19,20,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,19,20,significant_sdc,433,217,216,0.4988452655889145
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,20,21,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,20,21,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,20,21,significant_sdc,433,215,218,0.5034642032332564
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,21,22,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,21,22,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,21,22,significant_sdc,433,201,232,0.535796766743649
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,22,23,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,22,23,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,22,23,significant_sdc,433,199,234,0.5404157043879907
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,23,24,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,23,24,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,23,24,significant_sdc,433,180,253,0.5842956120092379
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,24,25,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,24,25,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,24,25,significant_sdc,433,163,270,0.6235565819861432
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,25,26,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,25,26,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,25,26,significant_sdc,433,160,273,0.6304849884526559
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,26,27,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,26,27,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,abs_std_diff,26,27,significant_sdc,433,146,287,0.6628175519630485
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,0,1,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,0,1,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,0,1,significant_sdc,433,418,15,0.034642032332563466
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,1,2,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,1,2,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,1,2,significant_sdc,433,408,25,0.05773672055427248
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,2,3,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,2,3,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,2,3,significant_sdc,433,401,32,0.07390300230946878
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,3,4,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,3,4,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,3,4,significant_sdc,433,393,40,0.09237875288683606
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,4,5,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,4,5,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,4,5,significant_sdc,433,384,49,0.11316397228637409
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,5,6,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,5,6,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,5,6,significant_sdc,433,372,61,0.14087759815242495
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,6,7,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,6,7,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,6,7,significant_sdc,433,361,72,0.16628175519630484
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,7,8,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,7,8,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,7,8,significant_sdc,433,352,81,0.18706697459584298
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,8,9,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,8,9,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,8,9,significant_sdc,433,339,94,0.2170900692840647
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,9,10,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,9,10,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,9,10,significant_sdc,433,328,105,0.2424942263279446
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,10,11,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,10,11,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,10,11,significant_sdc,433,318,115,0.2655889145496536
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,11,12,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,11,12,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,11,12,significant_sdc,433,309,124,0.28637413394919164
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,12,13,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,12,13,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,12,13,significant_sdc,433,298,135,0.31177829099307164
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,13,14,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,13,14,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,13,14,significant_sdc,433,290,143,0.3302540415704388
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,14,15,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,14,15,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,14,15,significant_sdc,433,279,154,0.3556581986143187
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,15,16,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,15,16,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,15,16,significant_sdc,433,272,161,0.371824480369515
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,16,17,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,16,17,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,16,17,significant_sdc,433,248,185,0.4272517321016166
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,17,18,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,17,18,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,17,18,significant_sdc,433,239,194,0.44803695150115475
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,18,19,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,18,19,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,18,19,significant_sdc,433,226,207,0.4780600461893765
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,19,20,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,19,20,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,19,20,significant_sdc,433,215,218,0.5034642032332564
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,20,21,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,20,21,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,20,21,significant_sdc,433,209,224,0.5173210161662818
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,21,22,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,21,22,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,21,22,significant_sdc,433,199,234,0.5404157043879907
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,22,23,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,22,23,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,22,23,significant_sdc,433,198,235,0.5427251732101617
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,23,24,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,23,24,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,23,24,significant_sdc,433,173,260,0.6004618937644342
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,24,25,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,24,25,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,24,25,significant_sdc,433,161,272,0.628175519630485
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,25,26,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,25,26,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,25,26,significant_sdc,433,159,274,0.6327944572748267
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,26,27,non_sdc,5762,5762,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,26,27,non_significant_sdc,1293,1293,0,0.0
internvl3_lingoqa,InternVL3-8B,LingoQA,l2_distance,26,27,significant_sdc,433,143,290,0.6697459584295612
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,0,1,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,0,1,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,0,1,significant_sdc,465,452,13,0.027956989247311825
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,1,2,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,1,2,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,1,2,significant_sdc,465,446,19,0.04086021505376347
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,2,3,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,2,3,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,2,3,significant_sdc,465,436,29,0.062365591397849474
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,3,4,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,3,4,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,3,4,significant_sdc,465,419,46,0.09892473118279566
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,4,5,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,4,5,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,4,5,significant_sdc,465,406,59,0.12688172043010748
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,5,6,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,5,6,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,5,6,significant_sdc,465,390,75,0.16129032258064513
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,6,7,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,6,7,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,6,7,significant_sdc,465,380,85,0.18279569892473113
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,7,8,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,7,8,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,7,8,significant_sdc,465,370,95,0.20430107526881724
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,8,9,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,8,9,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,8,9,significant_sdc,465,365,100,0.21505376344086025
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,9,10,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,9,10,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,9,10,significant_sdc,465,355,110,0.23655913978494625
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,10,11,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,10,11,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,10,11,significant_sdc,465,346,119,0.2559139784946236
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,11,12,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,11,12,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,11,12,significant_sdc,465,337,128,0.2752688172043011
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,12,13,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,12,13,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,12,13,significant_sdc,465,318,147,0.31612903225806455
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,13,14,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,13,14,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,13,14,significant_sdc,465,310,155,0.33333333333333337
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,14,15,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,14,15,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,14,15,significant_sdc,465,305,160,0.34408602150537637
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,15,16,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,15,16,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,15,16,significant_sdc,465,291,174,0.37419354838709673
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,16,17,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,16,17,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,16,17,significant_sdc,465,279,186,0.4
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,17,18,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,17,18,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,17,18,significant_sdc,465,261,204,0.43870967741935485
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,18,19,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,18,19,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,18,19,significant_sdc,465,247,218,0.4688172043010753
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,19,20,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,19,20,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,19,20,significant_sdc,465,229,236,0.5075268817204301
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,20,21,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,20,21,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,20,21,significant_sdc,465,221,244,0.5247311827956989
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,21,22,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,21,22,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,21,22,significant_sdc,465,214,251,0.5397849462365591
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,22,23,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,22,23,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,22,23,significant_sdc,465,201,264,0.567741935483871
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,23,24,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,23,24,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,23,24,significant_sdc,465,183,282,0.6064516129032258
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,24,25,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,24,25,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,24,25,significant_sdc,465,171,294,0.6322580645161291
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,25,26,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,25,26,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,25,26,significant_sdc,465,159,306,0.6580645161290323
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,26,27,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,26,27,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,cos_sim,26,27,significant_sdc,465,139,326,0.7010752688172043
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,0,1,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,0,1,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,0,1,significant_sdc,465,452,13,0.027956989247311825
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,1,2,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,1,2,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,1,2,significant_sdc,465,446,19,0.04086021505376347
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,2,3,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,2,3,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,2,3,significant_sdc,465,436,29,0.062365591397849474
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,3,4,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,3,4,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,3,4,significant_sdc,465,419,46,0.09892473118279566
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,4,5,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,4,5,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,4,5,significant_sdc,465,406,59,0.12688172043010748
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,5,6,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,5,6,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,5,6,significant_sdc,465,390,75,0.16129032258064513
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,6,7,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,6,7,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,6,7,significant_sdc,465,380,85,0.18279569892473113
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,7,8,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,7,8,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,7,8,significant_sdc,465,370,95,0.20430107526881724
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,8,9,non_sdc,5786,5786,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,8,9,non_significant_sdc,1239,1239,0,0.0
internvl3_vqav2,InternVL3-8B,VQAv2,abs_mean_diff,8,9,significant_sdc,465,365,100,0.21505376344086025
