job,model,dataset,metric,src_layer,tgt_layer,sdc_group,rows,semantic_groups,finite_rows,non_finite_rows,non_finite_rate,mean_value,median_value,std_value,q25_value,q75_value,mean_ci95_low,mean_ci95_high,evidence
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,4,5,non_sdc,5906,75,5906,0,0.0,0.7520951676713725,0.750937493223893,0.06682495048528413,0.7058729223229668,0.7996751643144168,0.7379093640735508,0.7659478553807165,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,4,5,non_significant_sdc,1327,73,1327,0,0.0,0.7306017806850065,0.7283549457788467,0.06840554360348657,0.6877992541875158,0.7780601690626807,0.7143144208047579,0.7476317888048107,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,4,5,significant_sdc,264,67,205,59,0.2234848484848485,0.3609710051726971,0.2325070865300237,0.231480014422963,0.1989461156178494,0.611106541894731,0.27732671016005916,0.4278505496103942,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,5,6,non_sdc,5906,75,5906,0,0.0,0.7998584674603622,0.8056248360209994,0.04098510481554533,0.7781300562269547,0.8243131408324609,0.7920439981646485,0.8075484630004186,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,5,6,non_significant_sdc,1327,73,1327,0,0.0,0.7931332540365417,0.8006333573298021,0.043587139129737724,0.7680399839083354,0.8210542684903852,0.7854260529166254,0.8007009076729508,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,5,6,significant_sdc,264,67,202,62,0.23484848484848486,0.32644266686996576,0.21017235137370166,0.3250364801042958,0.18258661256000705,0.7334852447876563,0.2084280069125416,0.41816747651935626,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,6,7,non_sdc,5906,75,5906,0,0.0,0.6627343541751746,0.6623216867446899,0.09271935568394891,0.6044164695418798,0.7107865564963397,0.6437316097263175,0.6815565841386652,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,6,7,non_significant_sdc,1327,73,1327,0,0.0,0.64218632253704,0.6428967818617821,0.07384407035373304,0.5978554176787536,0.6842047153484254,0.6266738352224259,0.6583602712357618,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,6,7,significant_sdc,264,66,204,60,0.2272727272727273,0.37181542244447796,0.34415296503171633,0.19507585095375796,0.31291341929867555,0.5458048640821989,0.30272848511974576,0.4289317603581806,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,7,8,non_sdc,5906,75,5906,0,0.0,0.6630959839532871,0.6570279975732167,0.09606277798735247,0.5947130673948456,0.7284426938455839,0.6425890307395581,0.6837865887424232,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,7,8,non_significant_sdc,1327,73,1327,0,0.0,0.6416581781678623,0.6314292470614116,0.08676186207017501,0.5899975316392051,0.7040855785210927,0.6204394995632421,0.6630750950621076,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,7,8,significant_sdc,264,63,197,67,0.2537878787878788,0.25751468850831927,0.1520577893421358,0.2282305051867324,0.12662014935393723,0.4838231149173918,0.1725757326665587,0.3257785201283934,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,8,9,non_sdc,5906,75,5906,0,0.0,0.7936568183190574,0.7975542147954305,0.050857051808727856,0.763561895205861,0.832069571201618,0.7833879907960224,0.8037859295945795,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,8,9,non_significant_sdc,1327,73,1327,0,0.0,0.7840466699864853,0.7823061347007751,0.049722008235857124,0.7608029217079835,0.8170506728357738,0.7735952731559753,0.7949251930090702,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,8,9,significant_sdc,264,61,190,74,0.2803030303030303,0.3679063352278843,0.2106196092066298,0.300177348337428,0.11464030359282482,0.7672625375645501,0.2560474945083206,0.4602348565971913,adequate
qwen25_vl_lingoqa,Qwen2.5-VL-7B,LingoQA,cos_sim,9,10,non_sdc,5906,75,5906,0,0.0,0.7638345933009993,0.7710208720282504,0.05904343382506429,0.7315172891996123,0.8009898136643803,0.7509868555932459,0.7757534118517209,adequate
