job,model,dataset,profile,k,feature_count,cohort,selection_threshold,calibration_precision,calibration_recall,calibration_f1,calibration_fpr,best_iteration,model_train_rows,early_stopping_rows,threshold_calibration_rows,selection_validation_rows,support,pred_total,tp,fp,fn,tn,precision,recall,false_positive_rate,f1
llava15_vqav2,llava15,vqav2,36D,1,36,canonical_finite,0.3955156505107879,0.9924242424242424,0.891156462585034,0.9390681003584228,0.00016880486158,276,22394,3806,6071,6013,43,38,25,13,18,5957,0.6578947368421053,0.5813953488372093,0.0021775544388609,0.6172839506172839
llava15_vqav2,llava15,vqav2,36D,1,36,full,0.3955156505107879,0.9924242424242424,0.891156462585034,0.9390681003584228,0.00016880486158,276,22394,3806,6071,6094,124,119,106,13,18,5957,0.8907563025210085,0.8548387096774194,0.0021775544388609,0.8724279835390947
qwen25_vl_earthvqa,qwen25_vl,earthvqa,36D,1,36,canonical_finite,0.9729536771774292,1.0,0.8554913294797688,0.9221183800623052,0.0,756,22831,4041,5779,5717,114,106,104,2,10,5601,0.981132075471698,0.912280701754386,0.0003569516330537,0.9454545454545454
qwen25_vl_earthvqa,qwen25_vl,earthvqa,36D,1,36,full,0.9729536771774292,1.0,0.8554913294797688,0.9221183800623052,0.0,756,22831,4041,5779,5772,169,161,159,2,10,5601,0.9875776397515528,0.940828402366864,0.0003569516330537,0.9636363636363636
qwen25_vl_lingoqa,qwen25_vl,lingoqa,36D,1,36,canonical_finite,0.5121806263923645,0.9930555555555556,0.910828025477707,0.9501661129568106,0.0001762735765908,2,22745,4067,5830,5786,141,126,102,24,39,5621,0.8095238095238095,0.723404255319149,0.0042515500442869,0.7640449438202247
qwen25_vl_lingoqa,qwen25_vl,lingoqa,36D,1,36,full,0.5121806263923645,0.9930555555555556,0.910828025477707,0.9501661129568106,0.0001762735765908,2,22745,4067,5830,5824,179,164,140,24,39,5621,0.8536585365853658,0.7821229050279329,0.0042515500442869,0.8163265306122449
qwen25_vl_vqav2,qwen25_vl,vqav2,36D,1,36,canonical_finite,0.6523433923721313,1.0,0.675531914893617,0.8063492063492063,0.0,599,22380,3802,6057,6035,141,100,87,13,54,5881,0.87,0.6170212765957447,0.002205632846963,0.7219917012448133
qwen25_vl_vqav2,qwen25_vl,vqav2,36D,1,36,full,0.6523433923721313,1.0,0.675531914893617,0.8063492063492063,0.0,599,22380,3802,6057,6084,190,149,136,13,54,5881,0.912751677852349,0.7157894736842105,0.002205632846963,0.8023598820058997
internvl3_earthvqa,internvl3,earthvqa,36D,2,36,canonical_finite,0.8711037635803223,1.0,0.9464285714285714,0.9724770642201834,0.0,306,22824,4039,5764,5715,253,236,235,1,18,5461,0.9957627118644068,0.9288537549407114,0.0001830831197363,0.9611451942740288
internvl3_earthvqa,internvl3,earthvqa,36D,2,36,full,0.8711037635803223,1.0,0.9464285714285714,0.9724770642201834,0.0,306,22824,4039,5764,5773,311,294,293,1,18,5461,0.9965986394557824,0.9421221864951768,0.0001830831197363,0.968595041322314
internvl3_lingoqa,internvl3,lingoqa,36D,2,36,canonical_finite,0.505705714225769,0.9969512195121952,0.8696808510638298,0.9289772727272728,0.0001834525775087,6,22757,4069,5827,5776,273,271,266,5,7,5498,0.981549815498155,0.9743589743589745,0.0009085953116481,0.9779411764705882
internvl3_lingoqa,internvl3,lingoqa,36D,2,36,full,0.505705714225769,0.9969512195121952,0.8696808510638298,0.9289772727272728,0.0001834525775087,6,22757,4069,5827,5827,324,322,317,5,7,5498,0.984472049689441,0.9783950617283952,0.0009085953116481,0.9814241486068112
internvl3_vqav2,internvl3,vqav2,36D,2,36,canonical_finite,0.4710056185722351,0.994413407821229,0.9175257731958762,0.9544235924932976,0.0003519267992257,61,22389,3796,6071,6031,289,279,266,13,23,5729,0.953405017921147,0.9204152249134948,0.0022640195053988,0.9366197183098592
internvl3_vqav2,internvl3,vqav2,36D,2,36,full,0.4710056185722351,0.994413407821229,0.9175257731958762,0.9544235924932976,0.0003519267992257,61,22389,3796,6071,6086,344,334,321,13,23,5729,0.9610778443113772,0.9331395348837208,0.0022640195053988,0.9469026548672568
llava15_earthvqa,llava15,earthvqa,36D,2,36,canonical_finite,0.7538284659385681,0.9914529914529916,0.943089430894309,0.9666666666666668,0.0001765848490199,706,22878,4047,5786,5697,42,38,35,3,7,5652,0.9210526315789472,0.8333333333333334,0.0005305039787798,0.875
llava15_earthvqa,llava15,earthvqa,36D,2,36,full,0.7538284659385681,0.9914529914529916,0.943089430894309,0.9666666666666668,0.0001765848490199,706,22878,4047,5786,5786,131,127,124,3,7,5652,0.9763779527559056,0.9465648854961832,0.0005305039787798,0.9612403100775194
llava15_lingoqa,llava15,lingoqa,36D,2,36,canonical_finite,0.556418240070343,0.98,0.9333333333333332,0.9560975609756096,0.0003493449781659,120,22762,4070,5830,5744,54,60,33,27,21,5663,0.55,0.6111111111111112,0.0047451669595782,0.5789473684210527
llava15_lingoqa,llava15,lingoqa,36D,2,36,full,0.556418240070343,0.98,0.9333333333333332,0.9560975609756096,0.0003493449781659,120,22762,4070,5830,5830,140,146,119,27,21,5663,0.815068493150685,0.85,0.0047451669595782,0.8321678321678322
llava15_vqav2,llava15,vqav2,36D,2,36,canonical_finite,0.5070745944976807,1.0,0.891156462585034,0.9424460431654677,0.0,5,22394,3806,6071,6013,43,27,25,2,18,5968,0.925925925925926,0.5813953488372093,0.0003350083752093,0.7142857142857143
llava15_vqav2,llava15,vqav2,36D,2,36,full,0.5070745944976807,1.0,0.891156462585034,0.9424460431654677,0.0,5,22394,3806,6071,6094,124,108,106,2,18,5968,0.9814814814814816,0.8548387096774194,0.0003350083752093,0.913793103448276
qwen25_vl_earthvqa,qwen25_vl,earthvqa,36D,2,36,canonical_finite,0.9646963477134703,0.9932885906040269,0.8554913294797688,0.9192546583850932,0.0001783803068141,698,22831,4041,5779,5717,114,105,104,1,10,5602,0.9904761904761904,0.912280701754386,0.0001784758165268,0.9497716894977168
qwen25_vl_earthvqa,qwen25_vl,earthvqa,36D,2,36,full,0.9646963477134703,0.9932885906040269,0.8554913294797688,0.9192546583850932,0.0001783803068141,698,22831,4041,5779,5772,169,160,159,1,10,5602,0.99375,0.940828402366864,0.0001784758165268,0.9665653495440728
qwen25_vl_lingoqa,qwen25_vl,lingoqa,36D,2,36,canonical_finite,0.5269472599029541,0.993103448275862,0.9171974522292994,0.9536423841059604,0.0001762735765908,5,22745,4067,5830,5786,141,126,101,25,40,5620,0.8015873015873016,0.7163120567375887,0.0044286979627989,0.7565543071161048
qwen25_vl_lingoqa,qwen25_vl,lingoqa,36D,2,36,full,0.5269472599029541,0.993103448275862,0.9171974522292994,0.9536423841059604,0.0001762735765908,5,22745,4067,5830,5824,179,164,139,25,40,5620,0.8475609756097561,0.776536312849162,0.0044286979627989,0.8104956268221575
qwen25_vl_vqav2,qwen25_vl,vqav2,36D,2,36,canonical_finite,0.8423012495040894,1.0,0.6648936170212766,0.7987220447284346,0.0,168,22380,3802,6057,6035,141,87,85,2,56,5892,0.9770114942528736,0.6028368794326241,0.000339328130302,0.7456140350877193
qwen25_vl_vqav2,qwen25_vl,vqav2,36D,2,36,full,0.8423012495040894,1.0,0.6648936170212766,0.7987220447284346,0.0,168,22380,3802,6057,6084,190,136,134,2,56,5892,0.9852941176470588,0.7052631578947368,0.000339328130302,0.8220858895705522
