job,model,dataset,configuration,ablation_family,removed_component,feature_count,cohort,selection_threshold,best_iteration,model_fit_rows,early_stopping_rows,threshold_calibration_rows,selection_validation_rows,support,pred_total,tp,fp,fn,tn,precision,recall,false_positive_rate,f1
llava15_earthvqa,llava15,earthvqa,without_pair_6_7,layer_pair,"(6,7)",24,canonical_finite,0.7275335192680359,315,22878,4047,5786,5697,42,44,37,7,5,5648,0.8409090909090909,0.8809523809523809,0.0012378426171529,0.8604651162790697
llava15_earthvqa,llava15,earthvqa,without_pair_6_7,layer_pair,"(6,7)",24,full,0.7275335192680359,315,22878,4047,5786,5786,131,133,126,7,5,5648,0.9473684210526316,0.9618320610687024,0.0012378426171529,0.9545454545454546
llava15_lingoqa,llava15,lingoqa,without_pair_6_7,layer_pair,"(6,7)",24,canonical_finite,0.5035026669502258,5,22762,4070,5830,5744,54,59,34,25,20,5665,0.576271186440678,0.6296296296296297,0.0043936731107205,0.6017699115044248
llava15_lingoqa,llava15,lingoqa,without_pair_6_7,layer_pair,"(6,7)",24,full,0.5035026669502258,5,22762,4070,5830,5830,140,145,120,25,20,5665,0.8275862068965517,0.8571428571428571,0.0043936731107205,0.8421052631578947
llava15_vqav2,llava15,vqav2,without_pair_6_7,layer_pair,"(6,7)",24,canonical_finite,0.8173969388008118,522,22394,3806,6071,6013,43,27,26,1,17,5969,0.9629629629629628,0.6046511627906976,0.0001675041876046,0.7428571428571429
llava15_vqav2,llava15,vqav2,without_pair_6_7,layer_pair,"(6,7)",24,full,0.8173969388008118,522,22394,3806,6071,6094,124,108,107,1,17,5969,0.9907407407407408,0.8629032258064516,0.0001675041876046,0.9224137931034484
qwen25_vl_earthvqa,qwen25_vl,earthvqa,without_pair_6_7,layer_pair,"(6,7)",24,canonical_finite,0.9718806743621826,537,22831,4041,5779,5717,114,105,103,2,11,5601,0.9809523809523808,0.9035087719298246,0.0003569516330537,0.9406392694063926
qwen25_vl_earthvqa,qwen25_vl,earthvqa,without_pair_6_7,layer_pair,"(6,7)",24,full,0.9718806743621826,537,22831,4041,5779,5772,169,160,158,2,11,5601,0.9875,0.9349112426035504,0.0003569516330537,0.96048632218845
qwen25_vl_lingoqa,qwen25_vl,lingoqa,without_pair_6_7,layer_pair,"(6,7)",24,canonical_finite,0.7187524437904358,131,22745,4067,5830,5786,141,106,104,2,37,5643,0.981132075471698,0.7375886524822695,0.0003542958370239,0.8421052631578947
qwen25_vl_lingoqa,qwen25_vl,lingoqa,without_pair_6_7,layer_pair,"(6,7)",24,full,0.7187524437904358,131,22745,4067,5830,5824,179,144,142,2,37,5643,0.9861111111111112,0.7932960893854749,0.0003542958370239,0.8792569659442725
